state_fips,place_fips,name,state,lat,lng
48,67472,Sheridan CDP,TX,29.51133,-96.672979
48,67496,Sherman city,TX,33.628596,-96.626722
48,67554,Sherwood Shores CDP,TX,33.847679,-96.814857
48,67640,Shiner city,TX,29.433658,-97.173611
48,67664,Shiro CDP,TX,30.604043,-95.887636
48,67688,Shoreacres city,TX,29.62099,-95.018987
48,67763,Sienna CDP,TX,29.485448,-95.506332
48,67772,Sierra Blanca CDP,TX,31.183426,-105.33954
48,67775,Siesta Acres CDP,TX,28.756331,-100.491752
48,67778,Siesta Shores CDP,TX,26.850259,-99.255808
48,67832,Silsbee city,TX,30.345491,-94.176787
48,67904,Silverton city,TX,34.471372,-101.304049
48,67964,Simonton city,TX,29.676603,-95.973393
48,68036,Sinton city,TX,28.038432,-97.511044
48,68120,Skellytown town,TX,35.571018,-101.173044
48,68132,Skidmore CDP,TX,28.268362,-97.685296
48,68180,Slaton city,TX,33.445473,-101.650918
48,68300,Smiley city,TX,29.271292,-97.637551
48,68456,Smithville city,TX,30.007988,-97.152333
48,68504,Smyer town,TX,33.587382,-102.163501
48,68576,Snook city,TX,30.491026,-96.472468
48,68624,Snyder city,TX,32.713561,-100.911902
48,68636,Socorro city,TX,31.638491,-106.25744
48,68678,Solis CDP,TX,26.179141,-97.849461
48,68708,Somerset city,TX,29.228612,-98.65685
48,68720,Somerville city,TX,30.345438,-96.530948
48,68756,Sonora city,TX,30.570654,-100.641768
48,68762,Sonterra CDP,TX,30.807382,-97.59681
48,68828,Sour Lake city,TX,30.137746,-94.404277
48,68846,South Alamo CDP,TX,26.151755,-98.107851
48,68966,South Fork Estates CDP,TX,27.269656,-98.723951
48,68978,South Frydek city,TX,29.735151,-96.076937
48,69020,South Houston city,TX,29.661024,-95.228361
48,69032,Southlake city,TX,32.954493,-97.148867
48,69072,South La Paloma CDP,TX,27.898769,-97.967753
48,69104,Southmayd city,TX,33.623061,-96.708206
48,69120,South Mountain town,TX,31.439827,-97.679265
48,69140,South Padre Island town,TX,26.120465,-97.170703
48,69194,South Point CDP,TX,25.869977,-97.381196
48,69272,Southside Place city,TX,29.708686,-95.435483
48,69326,South Toledo Bend CDP,TX,31.16351,-93.601865
48,69353,Southwest Sandhill CDP,TX,31.556871,-102.906566
48,69380,Spade CDP,TX,33.926032,-102.154242
48,69432,Sparks CDP,TX,31.672706,-106.239816
48,69476,Spearman city,TX,36.198182,-101.194343
48,69548,Splendora city,TX,30.228386,-95.162354
48,69560,Spofford city,TX,29.173124,-100.411255
48,69596,Spring CDP,TX,30.062169,-95.383966
48,69608,Spring Branch city,TX,29.876313,-98.408543
48,69708,Spring Gardens CDP,TX,27.761529,-97.741873
48,69764,Springlake town,TX,34.231621,-102.305734
48,69800,Springtown city,TX,32.9693,-97.680424
48,69830,Spring Valley Village city,TX,29.789761,-95.504026
48,69848,Spur city,TX,33.476582,-100.850215
48,69908,Stafford city,TX,29.62572,-95.56574
48,69932,Stagecoach town,TX,30.141762,-95.700123
48,69980,Stamford city,TX,33.046193,-99.597021
48,70040,Stanton city,TX,32.131695,-101.792457
48,70052,Staples city,TX,29.762335,-97.824538
48,70076,Star Harbor city,TX,32.192142,-96.055069
48,70154,Steiner Ranch CDP,TX,30.365377,-97.895911
48,70208,Stephenville city,TX,32.214544,-98.219885
48,70232,Sterling City city,TX,31.839175,-100.985878
48,70340,Stinnett city,TX,35.823092,-101.44362
48,70376,Stockdale city,TX,29.235974,-97.963888
48,70406,Stockton Bend city,TX,32.479138,-97.763921
48,70460,Stonewall CDP,TX,30.253584,-98.660907
48,70520,Stowell CDP,TX,29.77996,-94.368614
48,70544,Stratford city,TX,36.337568,-102.07603
48,70580,Strawn city,TX,32.550728,-98.498084
48,70604,Streetman town,TX,31.881835,-96.33257
48,70688,Study Butte CDP,TX,29.335553,-103.542609
48,70772,Sudan city,TX,34.066414,-102.524194
48,70808,Sugar Land city,TX,29.592764,-95.633801
48,70868,Sullivan City city,TX,26.275217,-98.564441
48,70904,Sulphur Springs city,TX,33.143108,-95.614702
48,70940,Summerfield CDP,TX,34.739899,-102.509167
48,71060,Sundown city,TX,33.457545,-102.490809
48,71156,Sunnyvale town,TX,32.799752,-96.55855
48,71180,Sunray city,TX,36.018383,-101.824511
48,71228,Sunrise Beach Village city,TX,30.586012,-98.418768
48,71236,Sunrise Shores CDP,TX,32.179227,-95.507512
48,71264,Sunset CDP,TX,33.446847,-97.767269
48,71274,Sunset CDP,TX,26.424603,-99.06212
48,71289,Sunset Acres CDP,TX,27.794165,-99.456603
48,71324,Sunset Valley city,TX,30.225834,-97.815758
48,71356,Sun Valley city,TX,33.670565,-95.428715
48,71384,Surfside Beach city,TX,28.953071,-95.283757
48,71492,Sweeny city,TX,29.046373,-95.698548
48,71540,Sweetwater city,TX,32.469389,-100.408651
48,71636,Sylvester CDP,TX,32.72288,-100.249929
48,71684,Taft city,TX,27.980032,-97.392828
48,71696,Taft Southwest CDP,TX,27.971231,-97.405446
48,71708,Tahoka city,TX,33.163777,-101.795081
48,71732,Talco city,TX,33.362882,-95.102269
48,71756,Talty town,TX,32.694439,-96.400763
48,71820,Tanquecitos South Acres CDP,TX,27.489792,-99.379691
48,71824,Tanquecitos South Acres II CDP,TX,27.486961,-99.388178
48,71924,Tatum city,TX,32.315881,-94.518878
48,71948,Taylor city,TX,30.57203,-97.43038
48,71960,Taylor Lake Village city,TX,29.574804,-95.05526
48,71966,Taylor Landing city,TX,29.866412,-94.129171
48,72020,Teague city,TX,31.629487,-96.280818
48,72080,Tehuacana town,TX,31.743177,-96.540199
48,72176,Temple city,TX,31.10345,-97.391124
48,72188,Tenaha town,TX,31.943709,-94.245706
48,72248,Terlingua CDP,TX,29.287134,-103.58341
48,72284,Terrell city,TX,32.735347,-96.286437
48,72296,Terrell Hills city,TX,29.477084,-98.447196
48,72368,Texarkana city,TX,33.451136,-94.090087
48,72392,Texas City city,TX,29.433717,-94.892695
48,72464,Texhoma city,TX,36.493701,-101.793765
48,72476,Texline town,TX,36.376494,-103.018876
48,72530,The Colony city,TX,33.089598,-96.903368
48,72578,The Hills village,TX,30.346485,-97.986454
48,72581,The Homesteads CDP,TX,32.475488,-97.166245
48,72656,The Woodlands CDP,TX,30.172562,-95.509813
48,72740,Thompsons town,TX,29.481768,-95.636851
48,72758,Thompsonville CDP,TX,27.260012,-98.784671
48,72776,Thorndale city,TX,30.614023,-97.206487
48,72788,Thornton town,TX,31.409957,-96.573614
48,72800,Thorntonville town,TX,31.578927,-102.922073
48,72824,Thrall city,TX,30.588154,-97.297728
48,72872,Three Rivers city,TX,28.466853,-98.177947
48,72896,Throckmorton town,TX,33.182071,-99.179771
48,72902,Thunderbird Bay CDP,TX,31.909633,-99.020798
48,72948,Tierra Bonita CDP,TX,26.272699,-97.827639
48,72950,Tierra Dorada CDP,TX,26.400653,-98.921262
48,72952,Tierra Grande CDP,TX,27.703686,-97.571819
48,72954,Tierra Verde CDP,TX,27.761571,-97.717384
48,72989,Tiki Island village,TX,29.297265,-94.914945
48,72992,Tilden CDP,TX,28.459855,-98.548677
48,73030,Timbercreek Canyon village,TX,35.05345,-101.818418
48,73057,Timberwood Park CDP,TX,29.700723,-98.483181
48,73076,Timpson city,TX,31.906912,-94.397056
48,73112,Tioga town,TX,33.472108,-96.915704
48,73124,Tira town,TX,33.329101,-95.536066
48,73148,Tivoli CDP,TX,28.460839,-96.89147
48,73196,Toco city,TX,33.653889,-95.649495
48,73224,Todd Mission city,TX,30.260944,-95.829997
48,73268,Tolar city,TX,32.390116,-97.91959
48,73316,Tomball city,TX,30.095078,-95.619678
48,73328,Tom Bean city,TX,33.520296,-96.484218
48,73352,Tool city,TX,32.280535,-96.172711
48,73376,Tornillo CDP,TX,31.436704,-106.103225
48,73424,Tow CDP,TX,30.887703,-98.46414
48,73493,Town of Pecos city,TX,31.391669,-103.527239
48,73496,Toyah town,TX,31.312498,-103.794612
48,73526,Tradewinds CDP,TX,27.994992,-97.260176
48,73562,Travis Ranch CDP,TX,32.800955,-96.478156
48,73580,Trent town,TX,32.48841,-100.123336
48,73592,Trenton city,TX,33.426257,-96.344594
48,73652,Trinidad city,TX,32.160015,-96.109524
48,73664,Trinity city,TX,30.944452,-95.373563
48,73710,Trophy Club town,TX,32.992522,-97.172964
48,73724,Troup city,TX,32.145812,-95.12256
48,73748,Troy city,TX,31.193982,-97.300358
48,73856,Tuleta CDP,TX,28.576701,-97.798026
48,73868,Tulia city,TX,34.537864,-101.774434
48,73904,Tulsita CDP,TX,28.642329,-97.818052
48,73928,Tunis CDP,TX,30.542276,-96.527258
48,73964,Turkey city,TX,34.393922,-100.895302
48,74048,Tuscola city,TX,32.211525,-99.798296
48,74132,Tye city,TX,32.452218,-99.866537
48,74144,Tyler city,TX,32.317258,-95.305886
48,74168,Tynan CDP,TX,28.170753,-97.749176
48,74216,Uhland city,TX,29.963097,-97.795373
48,74228,Umbarger CDP,TX,34.956389,-102.109392
48,74240,Uncertain city,TX,32.70064,-94.133261
48,74312,Union Grove city,TX,32.574983,-94.915088
48,74372,Union Valley city,TX,32.929474,-96.248807
48,74408,Universal City city,TX,29.552,-98.307577
48,74492,University Park city,TX,32.848624,-96.79525
48,74576,Utopia CDP,TX,29.624088,-99.512655
48,74588,Uvalde city,TX,29.215184,-99.777215
48,74594,Uvalde Estates CDP,TX,29.168689,-99.836142
48,74648,Valentine town,TX,30.588611,-104.495314
48,74660,Valera CDP,TX,31.753618,-99.54927
48,74667,Valle Hermoso CDP,TX,26.382268,-98.787117
48,74668,Valle Verde CDP,TX,27.679691,-99.200997
48,74670,Valle Vista CDP,TX,26.316046,-98.654655
48,74732,Valley Mills city,TX,31.656797,-97.472648
48,74756,Valley View city,TX,33.477139,-97.156696
48,74895,Val Verde Park CDP,TX,29.374553,-100.830616
48,74912,Van city,TX,32.523868,-95.63758
48,74924,Van Alstyne city,TX,33.42174,-96.583241
48,74984,Vanderbilt CDP,TX,28.820811,-96.60964
48,75032,Van Horn town,TX,31.040672,-104.834154
48,75068,Van Vleck CDP,TX,29.028133,-95.884566
48,75188,Vega city,TX,35.245302,-102.429247
48,75236,Venus town,TX,32.432367,-97.101821
48,75308,Vernon city,TX,34.147664,-99.300427
48,75428,Victoria city,TX,28.828528,-96.986015
48,75432,Victoria Vera CDP,TX,26.318088,-98.69296
48,75476,Vidor city,TX,30.128139,-93.991733
48,75554,Villa del Sol CDP,TX,26.191904,-97.581886
48,75614,Villa Pancho CDP,TX,25.884348,-97.41572
48,75617,Villarreal CDP,TX,26.307121,-98.644285
48,75626,Villa Verde CDP,TX,26.130081,-97.995974
48,75668,Vinton village,TX,31.959455,-106.593517
48,75752,Volente village,TX,30.445325,-97.907911
48,75764,Von Ormy city,TX,29.277391,-98.657373
48,76000,Waco city,TX,31.557994,-97.18975
48,76012,Wadsworth CDP,TX,28.829941,-95.914531
48,76024,Waelder city,TX,29.694496,-97.297848
48,76048,Waka CDP,TX,36.281583,-101.044133
48,76096,Wake Village city,TX,33.423839,-94.126966
48,76228,Waller city,TX,30.072394,-95.931551
48,76240,Wallis city,TX,29.632021,-96.063517
48,76348,Walnut Springs city,TX,32.056979,-97.750568
48,76564,Warren CDP,TX,30.612591,-94.42286
48,76576,Warren City city,TX,32.551254,-94.904911
48,76612,Washburn CDP,TX,35.169163,-101.569995
48,76636,Waskom city,TX,32.47663,-94.064559
48,76672,Watauga city,TX,32.871799,-97.251488
48,76816,Waxahachie city,TX,32.40248,-96.844493
48,76864,Weatherford city,TX,32.75319,-97.771944
48,76924,Webberville village,TX,30.226071,-97.499593
48,76948,Webster city,TX,29.532072,-95.116478
48,77020,Weimar city,TX,29.70005,-96.777251
48,77044,Weinert city,TX,33.3234,-99.673674
48,77056,Weir city,TX,30.676717,-97.59107
48,77080,Welch CDP,TX,32.933613,-102.123194
48,77152,Wellington city,TX,34.853813,-100.213982
48,77164,Wellman city,TX,33.046979,-102.427437
48,77176,Wells town,TX,31.491559,-94.947319
48,77196,Wells Branch CDP,TX,30.443458,-97.679955
48,77272,Weslaco city,TX,26.160549,-97.987654
48,77332,West city,TX,31.80311,-97.094614
48,77336,West Alto Bonito CDP,TX,26.314312,-98.663153
48,77380,Westbrook city,TX,32.357073,-101.013259
48,77416,West Columbia city,TX,29.141926,-95.649452
48,77422,Westdale CDP,TX,27.965726,-97.993728
48,77490,Western Lake CDP,TX,32.62116,-97.816656
48,77620,Westlake town,TX,32.985461,-97.203788
48,77632,West Lake Hills city,TX,30.291636,-97.814164
48,77662,West Livingston CDP,TX,30.701393,-95.020274
48,77680,Westminster CDP,TX,33.364849,-96.459348
48,77728,West Odessa CDP,TX,31.838248,-102.500139
48,77740,Weston city,TX,33.330038,-96.665863
48,77746,Weston Lakes city,TX,29.657316,-95.931016
48,77752,West Orange city,TX,30.079101,-93.759774
48,77788,Westover Hills town,TX,32.74366,-97.412266
48,77866,West Sharyland CDP,TX,26.271861,-98.340398
48,77896,West Tawakoni city,TX,32.899625,-96.035919
48,77956,West University Place city,TX,29.715442,-95.431628
48,78016,Westway CDP,TX,31.96007,-106.575981
48,78040,Westwood Shores CDP,TX,30.936571,-95.327405
48,78076,Westworth Village city,TX,32.761945,-97.423257
48,78136,Wharton city,TX,29.317601,-96.102279
48,78208,Wheeler city,TX,35.441115,-100.275228
48,78316,White Deer town,TX,35.433397,-101.175846
48,78328,Whiteface town,TX,33.599563,-102.61337
48,78388,Whitehouse city,TX,32.221677,-95.220676
48,78436,White Oak city,TX,32.530045,-94.853928
48,78532,Whitesboro city,TX,33.65958,-96.903694
48,78544,White Settlement city,TX,32.755053,-97.460687
48,78628,Whitewright town,TX,33.511159,-96.394906
48,78640,Whitharral CDP,TX,33.739154,-102.327823
48,78664,Whitney town,TX,31.952447,-97.31977
48,79000,Wichita Falls city,TX,33.906654,-98.525848
48,79036,Wickett town,TX,31.567325,-103.005948
48,79180,Wildorado CDP,TX,35.209206,-102.209515
48,79192,Wild Peach Village CDP,TX,29.081044,-95.637257
48,79204,Wildwood CDP,TX,30.525295,-94.448708
48,79408,Willis city,TX,30.434166,-95.484207
48,79456,Willow Grove CDP,TX,31.559134,-97.296059
48,79492,Willow Park city,TX,32.753942,-97.650172
48,79564,Wills Point city,TX,32.709454,-96.004991
48,79576,Wilmer city,TX,32.599015,-96.681585
48,79612,Wilson city,TX,33.31934,-101.727499
48,79624,Wimberley city,TX,29.984804,-98.090553
48,79672,Windcrest city,TX,29.514831,-98.381341
48,79684,Windom town,TX,33.564799,-95.998519
48,79696,Windthorst town,TX,33.576966,-98.434932
48,79720,Winfield city,TX,33.165434,-95.111225
48,79756,Wingate CDP,TX,32.045513,-100.104039
48,79768,Wink city,TX,31.754497,-103.154117
48,79792,Winnie CDP,TX,29.816716,-94.380673
48,79816,Winnsboro city,TX,32.955903,-95.290319
48,79828,Winona town,TX,32.49261,-95.177413
48,79876,Winters city,TX,31.949127,-99.959308
48,79919,Wixon Valley city,TX,30.764482,-96.318645
48,79948,Wolfe City city,TX,33.368528,-96.071986
48,79972,Wolfforth city,TX,33.509016,-102.005082
48,80044,Woodbranch city,TX,30.181335,-95.183615
48,80058,Woodcreek city,TX,30.026646,-98.111526
48,80144,Woodloch town,TX,30.217204,-95.413029
48,80176,Woodsboro town,TX,28.237807,-97.32538
48,80188,Woodson town,TX,33.014931,-99.053429
48,80212,Woodville town,TX,30.774433,-94.422454
48,80224,Woodway city,TX,31.498334,-97.230789
48,80296,Wortham town,TX,31.790154,-96.461613
48,80350,Wyldwood CDP,TX,30.128651,-97.477416
48,80356,Wylie city,TX,33.035831,-96.520187
48,80428,Yancey CDP,TX,29.147071,-99.142642
48,80440,Yantis town,TX,32.92853,-95.577357
48,80560,Yoakum city,TX,29.293204,-97.14701
48,80584,Yorktown city,TX,28.982808,-97.505032
48,80686,Yznaga CDP,TX,26.328525,-97.815009
48,80716,Zapata CDP,TX,26.902166,-99.261428
48,80722,Zapata Ranch CDP,TX,26.358827,-97.823005
48,80724,Zarate CDP,TX,26.319936,-98.636931
48,80728,Zavalla city,TX,31.158466,-94.418918
48,80740,Zephyr CDP,TX,31.679217,-98.791235
48,80836,Zuehl CDP,TX,29.505103,-98.152168
49,00540,Alpine city,UT,40.462954,-111.77244
49,00650,Alta town,UT,40.582406,-111.620321
49,00760,Altamont town,UT,40.358977,-110.288022
49,00870,Alton town,UT,37.426539,-112.510275
49,01090,Amalga town,UT,41.856255,-111.897155
49,01310,American Fork city,UT,40.377877,-111.795074
49,01530,Aneth CDP,UT,37.206491,-109.165168
49,01750,Annabella town,UT,38.706006,-112.058567
49,01860,Antimony town,UT,38.103029,-111.982319
49,01905,Apple Valley town,UT,37.080972,-113.1034
49,02740,Aurora city,UT,38.920062,-111.933549
49,02960,Avon CDP,UT,41.535328,-111.812433
49,03345,Ballard town,UT,40.294914,-109.949353
49,03950,Bear River City city,UT,41.612369,-112.124948
49,04060,Beaver city,UT,38.275872,-112.638098
49,04720,Benjamin CDP,UT,40.096866,-111.72897
49,05050,Benson CDP,UT,41.752857,-111.925852
49,05380,Beryl Junction CDP,UT,37.700983,-113.653495
49,05490,Bicknell town,UT,38.340656,-111.544178
49,05534,Big Water town,UT,37.072874,-111.660762
49,06370,Blanding city,UT,37.623144,-109.51295
49,06590,Bluebell CDP,UT,40.351374,-110.223817
49,06700,Bluff town,UT,37.290346,-109.596104
49,06810,Bluffdale city,UT,40.474551,-111.940262
49,06920,Bonanza CDP,UT,40.030474,-109.188439
49,07470,Boulder town,UT,37.922785,-111.431854
49,07690,Bountiful city,UT,40.872483,-111.8612
49,08020,Brian Head town,UT,37.697723,-112.84157
49,08460,Brigham City city,UT,41.505904,-112.051418
49,08570,Brighton town,UT,40.610656,-111.603923
49,08787,Bryce Canyon City town,UT,37.68196,-112.161567
49,09725,Cache CDP,UT,41.82865,-112.005677
49,10330,Cannonville town,UT,37.554827,-112.053756
49,10440,Carbonville CDP,UT,39.626877,-110.833262
49,10660,Castle Dale city,UT,39.221661,-111.022676
49,11000,Castle Valley town,UT,38.632119,-109.396042
49,11320,Cedar City city,UT,37.683767,-113.095484
49,11430,Cedar Fort town,UT,40.34137,-112.108602
49,11435,Cedar Highlands CDP,UT,37.635842,-113.041037
49,11440,Cedar Hills city,UT,40.412028,-111.754266
49,11870,Centerfield town,UT,39.127455,-111.818423
49,11980,Centerville city,UT,40.926297,-111.883339
49,12200,Central CDP,UT,37.415005,-113.626248
49,12260,Central Valley town,UT,38.699262,-112.096682
49,12420,Charleston town,UT,40.467276,-111.459488
49,12970,Circleville town,UT,38.168403,-112.27161
49,13190,Clarkston town,UT,41.920481,-112.050376
49,13300,Clawson town,UT,39.131395,-111.098932
49,13740,Clear Creek CDP,UT,39.643343,-111.15484
49,13850,Clearfield city,UT,41.097012,-112.01792
49,14070,Cleveland town,UT,39.349469,-110.855499
49,14290,Clinton city,UT,41.13874,-112.066417
49,14840,Coalville city,UT,40.907337,-111.421376
49,15720,Copperton metro township,UT,40.566115,-112.09792
49,15830,Corinne city,UT,41.551464,-112.125015
49,15940,Cornish town,UT,41.967158,-111.958734
49,16270,Cottonwood Heights city,UT,40.613679,-111.814551
49,16490,Cove CDP,UT,41.968258,-111.779388
49,18090,Dammeron Valley CDP,UT,37.304173,-113.66587
49,18140,Daniel town,UT,40.46672,-111.409514
49,18910,Delta city,UT,39.36327,-112.543758
49,19020,Deseret CDP,UT,39.287621,-112.651116
49,19680,Deweyville town,UT,41.693024,-112.088345
49,20120,Draper city,UT,40.49715,-111.864636
49,20340,Duchesne city,UT,40.175296,-110.394146
49,20450,Dugway CDP,UT,40.230686,-112.754054
49,20780,Dutch John town,UT,40.92707,-109.403119
49,20810,Eagle Mountain city,UT,40.31432,-112.011708
49,20850,East Basin CDP,UT,40.736798,-111.469066
49,20890,East Carbon city,UT,39.533025,-110.42945
49,21880,Echo CDP,UT,40.980259,-111.439246
49,21990,Eden CDP,UT,41.30616,-111.803782
49,22210,Elberta CDP,UT,39.95579,-111.956923
49,22370,Elk Ridge city,UT,40.01036,-111.677997
49,22540,Elmo town,UT,39.38771,-110.815613
49,22650,Elsinore town,UT,38.683763,-112.140051
49,22760,Elwood town,UT,41.67321,-112.136645
49,22870,Emery town,UT,38.925179,-111.252238
49,22875,Emigration Canyon metro township,UT,40.788573,-111.741398
49,23200,Enoch city,UT,37.766581,-113.045257
49,23310,Enterprise CDP,UT,41.106986,-111.730713
49,23420,Enterprise city,UT,37.571633,-113.743029
49,23530,Ephraim city,UT,39.356239,-111.58467
49,23640,Erda city,UT,40.618084,-112.308945
49,23750,Escalante city,UT,37.76488,-111.598396
49,24080,Eureka city,UT,39.958661,-112.115075
49,24410,Fairfield town,UT,40.235991,-112.075224
49,24630,Fairview city,UT,39.629967,-111.436859
49,24740,Farmington city,UT,40.984669,-111.906306
49,24850,Farr West city,UT,41.301537,-112.03179
49,25070,Fayette town,UT,39.224637,-111.854191
49,25180,Ferron city,UT,39.091598,-111.133627
49,25290,Fielding town,UT,41.812413,-112.11734
49,25510,Fillmore city,UT,38.96418,-112.338574
49,25910,Flaming Gorge CDP,UT,40.88915,-109.475931
49,26610,Fort Duchesne CDP,UT,40.281802,-109.877241
49,26720,Fountain Green city,UT,39.628094,-111.641301
49,26940,Francis town,UT,40.612511,-111.28223
49,27270,Fremont CDP,UT,38.455449,-111.614953
49,27490,Fruit Heights city,UT,41.02893,-111.904594
49,27902,Garden CDP,UT,41.874269,-111.41703
49,27930,Garden City town,UT,41.937088,-111.412159
49,28150,Garland city,UT,41.736335,-112.162919
49,28810,Genola town,UT,40.011993,-111.847985
49,29360,Glendale town,UT,37.334232,-112.603503
49,29580,Glenwood town,UT,38.762449,-111.987597
49,30130,Goshen town,UT,39.951114,-111.900826
49,30900,Granite CDP,UT,40.575662,-111.791252
49,31120,Grantsville city,UT,40.611347,-112.469077
49,31670,Green River city,UT,38.99346,-110.173424
49,32660,Gunnison city,UT,39.15693,-111.813516
49,33002,Halchita CDP,UT,37.150558,-109.9037
49,33027,Halls Crossing CDP,UT,37.465816,-110.665443
49,33100,Hanksville town,UT,38.371999,-110.713454
49,33540,Harrisville city,UT,41.285318,-111.98597
49,33760,Hatch town,UT,37.649192,-112.434877
49,34200,Heber city,UT,40.541736,-111.387445
49,34530,Helper city,UT,39.689628,-110.859599
49,34640,Henefer town,UT,41.013814,-111.493273
49,34750,Henrieville town,UT,37.563891,-112.001906
49,34970,Herriman city,UT,40.491728,-112.020343
49,35120,Hideout town,UT,40.645965,-111.405842
49,35190,Highland city,UT,40.427556,-111.79559
49,35300,Hildale city,UT,37.015423,-112.999846
49,35740,Hinckley town,UT,39.333595,-112.673482
49,35823,Hobble Creek CDP,UT,40.19172,-111.496707
49,35960,Holden town,UT,39.100095,-112.270413
49,36070,Holladay city,UT,40.659924,-111.822697
49,36290,Honeyville city,UT,41.636119,-112.085745
49,36400,Hooper city,UT,41.162582,-112.34196
49,36620,Howell town,UT,41.778746,-112.448024
49,36730,Hoytsville CDP,UT,40.875766,-111.384734
49,36950,Huntington city,UT,39.330116,-110.96281
49,37060,Huntsville town,UT,41.259782,-111.771262
49,37170,Hurricane city,UT,37.148473,-113.358862
49,37390,Hyde Park city,UT,41.801084,-111.809887
49,37500,Hyrum city,UT,41.632797,-111.845514
49,37690,Independence town,UT,40.410836,-111.295708
49,37924,Interlaken town,UT,40.541184,-111.475348
49,38710,Ivins city,UT,37.173803,-113.68083
49,39040,Jensen CDP,UT,40.369529,-109.355572
49,39370,Joseph town,UT,38.624845,-112.219824
49,39590,Junction town,UT,38.236148,-112.224615
49,39810,Kamas city,UT,40.649996,-111.273422
49,39920,Kanab city,UT,37.034652,-112.529991
49,40030,Kanarraville town,UT,37.537837,-113.180983
49,40250,Kanosh town,UT,38.801396,-112.437425
49,40360,Kaysville city,UT,41.029342,-111.945074
49,40470,Kearns metro township,UT,40.651944,-112.00939
49,41020,Kenilworth CDP,UT,39.680325,-110.814539
49,41350,Kingston town,UT,38.206668,-112.179266
49,41680,Koosharem town,UT,38.513402,-111.881919
49,42010,Lake Point city,UT,40.683365,-112.265574
49,42230,Lake Shore CDP,UT,40.129442,-111.736181
49,42560,Laketown town,UT,41.82932,-111.332682
49,42890,Lapoint CDP,UT,40.404217,-109.796978
49,43110,La Sal CDP,UT,38.301147,-109.265651
49,43440,La Verkin city,UT,37.231529,-113.250555
49,43660,Layton city,UT,41.077423,-111.960727
49,43880,Leamington town,UT,39.531311,-112.285226
49,44100,Leeds town,UT,37.237186,-113.34707
49,44320,Lehi city,UT,40.41708,-111.871147
49,44650,Levan town,UT,39.556156,-111.860579
49,44760,Lewiston city,UT,41.968452,-111.885815
49,44870,Liberty CDP,UT,41.342536,-111.86488
49,45090,Lindon city,UT,40.341998,-111.717267
49,45530,Loa town,UT,38.403769,-111.645139
49,45860,Logan city,UT,41.740256,-111.841764
49,46410,Lyman town,UT,38.396627,-111.589338
49,46740,Lynndyl town,UT,39.508585,-112.393444
49,47180,Maeser CDP,UT,40.471838,-109.57862
49,47290,Magna metro township,UT,40.759538,-112.18273
49,47620,Manila town,UT,40.992158,-109.721033
49,47730,Manti city,UT,39.26647,-111.635327
49,47840,Mantua town,UT,41.497983,-111.935739
49,47950,Mapleton city,UT,40.118757,-111.574246
49,48170,Marion CDP,UT,40.681022,-111.277319
49,48300,Marriott-Slaterville city,UT,41.261051,-112.036252
49,48610,Marysvale town,UT,38.436649,-112.261968
49,48720,Mayfield town,UT,39.119309,-111.70804
49,48830,Meadow town,UT,38.886223,-112.407142
49,49160,Mendon city,UT,41.711538,-111.977537
49,49380,Mexican Hat CDP,UT,37.174258,-109.883578
49,49710,Midvale city,UT,40.614723,-111.892822
49,49820,Midway city,UT,40.520202,-111.47551
49,50040,Milford city,UT,38.394503,-113.012265
49,50150,Millcreek city,UT,40.689017,-111.829559
49,50370,Millville city,UT,41.685206,-111.821221
49,50590,Minersville town,UT,38.248011,-112.978989
49,50700,Moab city,UT,38.570104,-109.547833
49,50810,Modena CDP,UT,37.794712,-113.92746
49,51140,Mona city,UT,39.811804,-111.841529
49,51360,Monroe city,UT,38.623009,-112.119612
49,51470,Montezuma Creek CDP,UT,37.2515,-109.30371
49,51580,Monticello city,UT,37.868534,-109.3362
49,51910,Morgan city,UT,41.041431,-111.680192
49,52130,Moroni city,UT,39.527028,-111.583067
49,52460,Mountain Green CDP,UT,41.147673,-111.787635
49,53010,Mount Pleasant city,UT,39.540744,-111.455865
49,53230,Murray city,UT,40.650654,-111.886568
49,53340,Myton city,UT,40.193265,-110.062512
49,53560,Naples city,UT,40.431749,-109.491273
49,53890,Navajo Mountain CDP,UT,37.047029,-110.789935
49,54110,Neola CDP,UT,40.434806,-110.03082
49,54220,Nephi city,UT,39.704697,-111.83335
49,54330,Newcastle CDP,UT,37.662854,-113.564366
49,54440,New Harmony town,UT,37.480044,-113.309252
49,54550,Newton town,UT,41.86116,-111.990752
49,54660,Nibley city,UT,41.672956,-111.846778
49,54990,North Logan city,UT,41.775541,-111.806654
49,55100,North Ogden city,UT,41.314613,-111.959686
49,55210,North Salt Lake city,UT,40.847116,-111.91878
49,55430,Oak City town,UT,39.374738,-112.338342
49,55650,Oakley city,UT,40.740521,-111.274099
49,55760,Oasis CDP,UT,39.292306,-112.628951
49,55980,Ogden city,UT,41.228391,-111.968147
49,56440,Oljato-Monument Valley CDP,UT,37.030747,-110.251094
49,56750,Ophir CDP,UT,40.370055,-112.255963
49,56860,Orangeville city,UT,39.230824,-111.059173
49,57080,Orderville town,UT,37.253958,-112.657397
49,57300,Orem city,UT,40.298065,-111.699445
49,57630,Palmyra CDP,UT,40.134176,-111.693049
49,57740,Panguitch city,UT,37.822772,-112.434141
49,57850,Paradise town,UT,41.568176,-111.833349
